Last Name,First Name,Position,Overall,Salary,Team,Age,Year,Projected Salary,Difference,Standard Difference,Percent Difference
Hillis,Peyton,RB,83,2800,KC,30,2012,3189.693111,-389.6931111,0.180500757,0.122172603
Quinn,Brady,QB,72,1500,KC,31,2012,1822.292667,-322.2926667,0.152387015,0.17686109
Elam,Abram,S,79,850,KC,34,2012,2248.128531,-1398.128531,0.792877566,0.621907739
Bartell,Ron,CB,81,3000,OAK,34,2012,2970.879912,29.12008824,-0.013554865,-0.00980184
Tollefson,Dave,DE,70,1200,OAK,34,2012,856.6290938,343.3709063,-1.054091663,-0.40083965
Barnes,Khalif,LT,75,2000,OAK,34,2012,2319.761214,-319.7612143,0.172073422,0.137842297
Carlisle,Cooper,G,77,925,OAK,39,2012,1976.403618,-1051.403618,0.783123887,0.531978189
Spencer,Shawntae,CB,79,825,OAK,34,2012,2583.113875,-1758.113875,0.907912849,0.680618029
Hagan,Derek,WR,70,700,OAK,31,2012,773.4722353,-73.47223529,0.168256537,0.094990139
Leinart,Matt,QB,73,700,OAK,33,2012,1842.096171,-1142.096171,0.534834405,0.619998124
Wheeler,Philip,OLB,75,700,OAK,31,2012,1514.327563,-814.3275625,0.86234744,0.537748624
Lee,Pat,CB,68,680,OAK,32,2012,731.0027097,-51.00270968,0.078802576,0.06977089
McCann,Bryan,CB,63,540,OAK,28,2012,527.1927045,12.80729545,-0.149596611,-0.024293385
Meachem,Robert,WR,80,6475,SD,31,2012,3434.843647,3040.156353,-1.409935829,-0.885093083
Gaither,Jared,T,80,6150,SD,30,2012,4537.5,1612.5,-1,-0.355371901
Johnson,Jarret,OLB,84,4750,SD,35,2012,3906.09575,843.90425,-0.343320747,-0.216048019
Royal,Eddie,WR,79,4500,SD,30,2012,2938.110594,1561.889406,-0.79244045,-0.531596533
Garay,Antonio,DE,82,3300,SD,36,2012,3893.733731,-593.7337308,0.267916775,0.15248442
Whitehurst,Charlie,QB,73,1525,SD,34,2012,1842.096171,-317.0961714,0.148493574,0.172138771
McMichael,Randy,TE,78,1350,SD,37,2012,2283.632429,-933.6324286,0.841323088,0.408836561
Bigby,Atari,S,77,1250,SD,34,2012,1650.480636,-400.4806364,0.314728868,0.242644856
Brown,Ronnie,RB,77,1000,SD,34,2012,1335.35144,-335.35144,0.302033358,0.251133469
Hadnot,Rex,G,74,890,SD,34,2012,1396.441821,-506.4418205,0.457762908,0.362665893
Lynch,Corey,S,67,700,SD,31,2012,622.38712,77.61288,-0.352990286,-0.124701938
Parrish,Roscoe,WR,71,700,SD,34,2012,909.1798367,-209.1798367,0.345648459,0.230075314
Rosario,Dante,TE,63,700,SD,31,2012,558.0555556,141.9444444,-1.16541374,-0.254355401
Carr,Brandon,CB,89,10020,DAL,30,2012,6693.167364,3326.832636,-1.142327827,-0.497049073
Bernadeau,Mackenzy,C,74,2875,DAL,30,2012,1762.388375,1112.611625,-0.662594761,-0.63130899
Orton,Kyle,QB,80,3500,DAL,33,2012,5655.902083,-2155.902083,0.598248064,0.381177406
Connor,Dan,ILB,76,3250,DAL,30,2012,1660.551889,1589.448111,-1.136002933,-0.957180635
Peprah,Charlie,S,77,700,DAL,33,2012,1650.480636,-950.4806364,0.746961694,0.575881119
Ogletree,Kevin,WR,67,640,DAL,29,2012,651.3382295,-11.33822951,0.043893195,0.017407591
Bennett,Martellus,TE,79,2500,NYG,29,2012,2270.0018,229.9982,-0.19597185,-0.101320713
Carr,David,QB,71,990,NYG,37,2012,1431.586903,-441.5869032,0.275373956,0.308459726
Bernard,Rocky,DT,74,925,NYG,37,2012,1545.073816,-620.0738158,0.351192547,0.401323101
Locklear,Sean,T,73,890,NYG,35,2012,1698,-808,0.424721366,0.475853946
Blackburn,Chase,OLB,76,825,NYG,33,2012,1619.367031,-794.3670313,0.823587343,0.490541684
Molden,Antwaun,CB,68,700,NYG,31,2012,731.0027097,-31.00270968,0.047901247,0.04241121
Coe,Michael,CB,63,700,NYG,32,2012,527.1927045,172.8072955,-2.018489057,-0.327787722
Tryon,Justin,CB,73,700,NYG,32,2012,1239.615674,-539.6156744,0.527831278,0.435308851
Bell,Demetress,RT,81,7000,PHI,32,2012,3547.6438,3452.3562,-1.241966261,-0.973140595
Mathis,Evan,G,92,5100,PHI,34,2012,4620.265625,479.734375,-0.186273003,-0.103832639
Gibson,Mike,C,71,665,PHI,30,2012,1067.834692,-402.8346923,0.330353979,0.377244432
Dunlap,King,LT,68,1200,PHI,30,2012,842.274,357.726,-0.854355288,-0.424714523
Tennant,Matt,G,70,585,PHI,29,2012,789.5648462,-204.5648462,0.378729722,0.259085555
Landri,Derek,DT,76,1100,PHI,32,2012,1857.448969,-757.4489688,0.396435544,0.407789921
Atogwe,Oshiomogho,S,83,825,PHI,35,2012,3392.338615,-2567.338615,1.238576164,0.756804938
Garcon,Pierre,WR,82,8500,WAS,30,2012,4367.43028,4132.56972,-1.804700839,-0.946224543
Morgan,Josh,WR,79,5750,WAS,31,2012,2938.110594,2811.889406,-1.426640642,-0.957040015
Fletcher,London,ILB,91,5375,WAS,41,2012,6115.1458,-740.1458,0.319379614,0.121034857
Griffin,Cedric,CB,76,2500,WAS,33,2012,1601.789622,898.2103784,-0.644708387,-0.560754275
Grossman,Rex,QB,75,1300,WAS,36,2012,2400.312154,-1100.312154,0.465134591,0.458403776
Williams,Keiland,RB,69,585,WAS,30,2012,632.4550714,-47.45507143,0.144711508,0.075033111
Williams,Madieu,S,73,890,WAS,34,2012,981.7704375,-91.7704375,0.153809557,0.093474436
Cooley,Chris,TE,79,825,WAS,34,2012,2270.0018,-1445.0018,1.231225621,0.636564165
Golston,Kedric,DT,73,790,WAS,33,2012,1491.241417,-701.2414167,0.379575742,0.470240035
Kehl,Bryan,ILB,66,700,WAS,32,2012,647.4762857,52.52371429,-0.270405114,-0.081120676
Lee,James,T,69,700,WAS,31,2012,1230.666667,-530.6666667,0.937152136,0.4312026
Bush,Michael,RB,83,3500,CHI,32,2012,3189.693111,310.3068889,-0.143730096,-0.097284246
Davis,Kellen,TE,78,3000,CHI,30,2012,2283.632429,716.3675714,-0.645539464,-0.313696531
Weems,Eric,WR,73,1400,CHI,31,2012,1208.730694,191.2693061,-0.204404881,-0.158239802
Campbell,Jason,QB,79,3500,CHI,34,2012,5821.590909,-2321.590909,0.639664536,0.398789772
Idonije,Israel,DE,80,2500,CHI,35,2012,3278.869704,-778.8697037,0.407230837,0.237542133
Costanzo,Blake,OLB,66,932.5,CHI,32,2012,680.81844,251.68156,-0.708817767,-0.369675005
Steltz,Craig,S,72,820,CHI,30,2012,918.9185745,-98.91857447,0.168024913,0.107646724
Bell,Kahlil,RB,69,1260,CHI,29,2012,632.4550714,627.5449286,-1.913662134,-0.992236377
McCown,Josh,QB,70,875,CHI,37,2012,1289.696607,-414.6966071,0.255992621,0.321545862
Hayden,Kelvin,CB,76,825,CHI,33,2012,1601.789622,-776.7896216,0.55755622,0.484951089
Wilhite,Jonathan,CB,71,725,CHI,32,2012,942.1749038,-217.1749038,0.261957736,0.230503809
Rachal,Chilo,G,69,700,CHI,30,2012,750.9573077,-50.95730769,0.097055012,0.067856464
Eldridge,Brody,TE,65,540,CHI,29,2012,599.4656757,-59.46567568,0.278366346,0.099197799
Pressley,DeMario,DT,65,540,CHI,30,2012,622.3232692,-82.32326923,0.310076349,0.132283772
Backus,Jeff,T,81,3000,DET,38,2012,4537.5,-1537.5,0.953488372,0.338842975
Hill,Shaun,QB,76,2750,DET,36,2012,2511.235583,238.7644167,-0.1117713,-0.095078462
Robiskie,Brian,WR,67,665,DET,28,2012,651.3382295,13.66177049,-0.052888218,-0.020974925
Heller,Will,TE,63,890,DET,25,2012,558.0555556,331.9444444,-2.725380468,-0.594823295
Muhlbach,Don,LS,54,890,DET,35,2012,734.5834,155.4166,-0.561683907,-0.211571076
Coleman,Erik,S,77,890,DET,34,2012,1650.480636,-760.4806364,0.5976449,0.460763137
Smith,Kevin,RB,78,765,DET,29,2012,1520.09335,-755.09335,0.633051059,0.496741434
Fluellen,Andre,DT,66,765,DET,31,2012,700.9044194,64.09558065,-0.130578717,-0.091446963
Stovall,Maurice,WR,68,700,DET,31,2012,667.5994737,32.40052632,-0.123286091,-0.048532882
Brown,Everette,OLB,71,615,DET,29,2012,1221.291771,-606.2917714,0.72931862,0.496434829
Long,Lance,WR,60,465,DET,30,2012,652.6088438,-187.6088438,0.24116852,0.287475178
Finley,Jermichael,TE,86,7000,GB,29,2012,4858.4955,2141.5045,-1.099454267,-0.440775236
Saturday,Jeff,C,90,3875,GB,41,2012,4097.703778,-222.7037778,0.109369819,0.054348433
Bush,Jarrett,CB,71,1750,GB,32,2012,942.1749038,807.8250962,-0.974403717,-0.8574046
Hargrove,Anthony,DE,74,825,GB,33,2012,1409.70925,-584.70925,0.443311558,0.41477294
Walden,Erik,OLB,72,725,GB,31,2012,1261.554974,-536.5549737,0.653584962,0.4253124
Carlson,John,TE,79,5000,MIN,32,2012,2270.0018,2729.9982,-2.32611733,-1.202641425
Guion,Letroy,DE,69,3000,MIN,29,2012,772.5691333,2227.430867,-8.876091563,-2.883147631
Evans,Fred,DT,65,1075,MIN,32,2012,622.3232692,452.6767308,-1.705038553,-0.727398047
Simpson,Jerome,WR,80,2000,MIN,30,2012,3434.843647,-1434.843647,0.665438626,0.417731866
Henderson,Erin,ILB,81,2000,MIN,30,2012,3148.064667,-1148.064667,0.494178998,0.364689035
Carr,Chris,CB,75,825,MIN,33,2012,1440.990559,-615.9905588,0.603298278,0.427477165
Mitchell,Marvin,OLB,66,725,MIN,31,2012,680.81844,44.18156,-0.124429754,-0.064894776
Aromashodu,Devin,WR,71,700,MIN,32,2012,909.1798367,-209.1798367,0.345648459,0.230075314
Abraham,John,OLB,91,5906,ATL,38,2012,6184.172176,-278.1721765,0.090174926,0.044981312
Douglas,Harry,WR,76,3125,ATL,30,2012,1935.193449,1189.806551,-0.801147612,-0.61482564
McClure,Todd,C,89,990,ATL,39,2012,3045.592667,-2055.592667,1.781746226,0.674940116
Zelenka,Joe,LS,61,925,ATL,40,2012,1033.1666,-108.1666,0.659686035,0.104694248
Redman,Chris,QB,73,825,ATL,39,2012,1842.096171,-1017.096171,0.476297915,0.552140647
Austin,Thomas,C,62,510,CAR,29,2012,435.9640769,74.03592308,-0.555243843,-0.169821155
Anderson,Derek,QB,73,825,CAR,33,2012,1842.096171,-1017.096171,0.476297915,0.552140647
Smith,Reggie,S,72,765,CAR,30,2012,918.9185745,-153.9185745,0.261448926,0.167499688
Applewhite,Antwan,DE,76,765,CAR,30,2012,2046.946941,-1281.946941,0.757087851,0.626272677
Grubbs,Ben,G,89,7200,NO,32,2012,4448.232583,2751.767417,-1.320705401,-0.618620399
Lofton,Curtis,ILB,90,5500,NO,30,2012,6416.843353,-916.8433529,0.39050285,0.142880744
Bunkley,Brodrick,DT,88,5000,NO,32,2012,5734.426077,-734.4260769,0.672676721,0.128073161
Hawthorne,David,ILB,88,3800,NO,31,2012,6773.672286,-2973.672286,1.288900787,0.439004451
Chamberlain,Chris,ILB,74,1350,NO,30,2012,1230.550435,119.4495652,-0.100925552,-0.097070028
McBride,Turk,DE,73,1000,NO,31,2012,1295.445778,-295.4457778,0.243343812,0.228064951
Rogers,Shaun,DT,79,925,NO,37,2012,2677.80512,-1752.80512,0.655612563,0.654567842
McCown,Luke,QB,70,825,NO,35,2012,1289.696607,-464.6966071,0.28685767,0.36031467
Mack,Elbert,CB,68,700,NO,30,2012,731.0027097,-31.00270968,0.047901247,0.04241121
Ayodele,Remi,DT,71,700,NO,33,2012,1059.012622,-359.0126216,0.388938049,0.339006934
Roby,Courtney,WR,63,700,NO,33,2012,650.5655614,49.4344386,-0.084917568,-0.075986867
Robinson,William,T,63,615,NO,31,2012,577.5,37.5,-1,-0.064935065
Jackson,Vincent,WR,89,11111.111,TB,33,2012,5509.55965,5601.55135,-1.716471113,-1.016696743
Nicks,Carl,G,97,9500,TB,31,2012,7850,1650,-1.444924478,-0.210191083
Wright,Eric,CB,79,7500,TB,31,2012,2583.113875,4916.886125,-2.539143883,-1.903472461
Barber,Ronde,S,86,3000,TB,41,2012,4388.589619,-1388.589619,0.494992145,0.316409083
Clark,Dallas,TE,81,2700,TB,37,2012,3137.89785,-437.89785,0.239945403,0.13955134
Orlovsky,Dan,QB,70,1250,TB,33,2012,1289.696607,-39.69660714,0.024504754,0.030779803
Gibson,Gary,DT,72,1000,TB,34,2012,1068.876921,-68.87692105,0.075985186,0.064438589
Parker,Preston,WR,71,795,TB,29,2012,909.1798367,-114.1798367,0.188670597,0.125585536
Okoye,Amobi,DT,75,1300,TB,29,2012,1698.293171,-398.2931714,0.219383157,0.234525568
Gilberry,Wallace,DE,64,700,TB,31,2012,565.9460952,134.0539048,-0.57761257,-0.236866913
Snyder,Adam,G,71,3500,ARI,34,2012,873.9134884,2626.086512,-4.198266364,-3.004973086
Doucet,Early,WR,74,2000,ARI,30,2012,1405.433137,594.5668627,-0.514646992,-0.423048843
Leach,Mike,LS,69,1091.667,ARI,39,2012,901.66675,190.00025,-1.440775059,-0.210721145
Gay,William,CB,78,1600,ARI,31,2012,2548.656563,-948.6565625,0.499660861,0.37221828
Haggans,Clark,LB,74,1000,ARI,39,2012,1648.7698,-648.7698,0.441407832,0.393487193
Holliday,Vonnie,DT,75,925,ARI,40,2012,1698.293171,-773.2931714,0.425936244,0.455335501
Sanders,James,S,76,915,ARI,32,2012,1343.289,-428.289,0.407330598,0.318836081
McQuistan,Pat,RT,71,700,ARI,33,2012,956.4908571,-256.4908571,0.671830971,0.26815819
Batiste,D'Anthony,G,68,700,ARI,34,2012,754.76055,-54.76055,0.103995766,0.07255354
Bartel,Richard,QB,66,540,ARI,33,2012,805.4934,-265.4934,0.428840337,0.329603446
Flynn,Matt,QB,79,6333.333,SEA,31,2012,5821.590909,511.7420909,-0.140999547,-0.087904166
Giacomini,Breno,RT,75,3250,SEA,30,2012,1988.564923,1261.435077,-0.797958997,-0.634344427
Jones,Jason,DE,84,4500,SEA,30,2012,4543.295174,-43.29517391,0.019606914,0.009529465
Farwell,Heath,ILB,70,1500,SEA,34,2012,811.9092105,688.0907895,-1.385632185,-0.847497208
Hill,Leroy,LB,82,1600,SEA,33,2012,2449.583375,-849.583375,0.586114563,0.346827703
Omiyale,Frank,T,67,1225,SEA,33,2012,1230.666667,-5.666666667,0.010007278,0.00460455
Trufant,Marcus,CB,82,1000,SEA,35,2012,3103.049029,-2103.049029,0.898391922,0.67773632
Ruud,Barrett,LB,78,890,SEA,33,2012,2034.055583,-1144.055583,0.735104745,0.562450502
Rogers,Carlos,CB,91,7325,SF,35,2012,7452.842895,-127.8428947,0.04810907,0.017153574
Smith,Alex,QB,72,9258.333,SF,32,2012,1822.292667,7436.040333,-3.515922344,-4.080596092
Manningham,Mario,WR,82,3687.5,SF,30,2012,4367.43028,-679.93028,0.296926811,0.155682
Johnson,Josh,QB,70,1057.5,SF,30,2012,1289.696607,-232.1966071,0.143335193,0.180039713
Jacobs,Brandon,RB,81,1575,SF,34,2012,2744.272714,-1169.272714,0.524222606,0.426077448
Grant,Larry,LB,75,1260,SF,31,2012,1831.61375,-571.61375,0.355713367,0.312082037
Cartwright,Rock,RB,67,950,SF,36,2012,540.261,409.739,-4.809384597,-0.758409361
Smith,Brad,WR,76,3750,BUF,32,2011,2330.128395,1419.871605,-0.904780968,-0.609353376
Florence,Drayton,CB,77,5000,BUF,35,2011,1948.11752,3051.88248,-2.324140549,-1.566580275
Thigpen,Tyler,QB,69,3000,BUF,32,2011,1430.321355,1569.678645,-1.349290773,-1.097430756
Burnett,Kevin,OLB,76,5250,MIA,33,2011,2209.121,3040.879,-2.135732745,-1.376510838
Trusnik,Jason,ILB,73,1000,MIA,32,2011,954.6192727,45.38072727,-0.063118388,-0.047538038
Light,Matt,T,88,6200,NE,38,2011,5209.333333,990.6666667,-0.492079744,-0.190171487
Ellis,Shaun,DE,90,4000,NE,39,2011,5795.777833,-1795.777833,0.636065083,0.309842421
Anderson,Mark,DE,64,1375,NE,33,2011,802.1242273,572.8757727,-0.865197183,-0.714198316
Holmes,Santonio,WR,87,9000,NYJ,32,2011,4239.212833,4760.787167,-1.465907889,-1.123035656
Cromartie,Antonio,CB,86,8000,NYJ,32,2011,5937.167556,2062.832444,-0.65734918,-0.347443865
Hunter,Wayne,T,72,3250,NYJ,35,2011,1602.5,1647.5,-1.566682506,-1.028081123
Smith,Eric,S,78,2500,NYJ,33,2011,1497.9695,1002.0305,-0.84365563,-0.668925836
Yanda,Marshal,G,85,6400,BAL,31,2011,4371.571824,2028.428176,-1.015647097,-0.464004312
Carr,Chris,CB,79,3800,BAL,33,2011,2885.821958,914.1780417,-0.558982239,-0.316782551
Williams,Ricky,RB,80,1300,BAL,39,2011,2474.281792,-1174.281792,0.700402097,0.47459501
Howard,Thomas,LB,75,3250,CIN,33,2011,1740.310077,1509.689923,-1.049678077,-0.867483297
Benson,Cedric,RB,81,4500,CIN,33,2011,2675.076429,1824.923571,-1.191992235,-0.682194928
Gradkowski,Bruce,QB,75,2000,CIN,33,2011,2597.24248,-597.24248,0.468114923,0.22995253
Leonard,Brian,RB,66,1000,CIN,32,2011,601.872,398.128,-2.644793396,-0.66148284
Jackson,Brandon,RB,72,2250,CLE,30,2011,1341.001964,908.9980357,-0.725608291,-0.677849891
Taylor,Ike,CB,85,7000,PIT,36,2011,5692.295059,1307.704941,-0.419865502,-0.229732459
Scott,Jonathan,LT,73,1300,PIT,33,2011,1164.507,135.493,-0.22045179,-0.116352242
Manning,Danieal,S,74,5000,HOU,34,2011,1139.253514,3860.746486,-3.96796402,-3.38883878
Jones,Jacoby,WR,74,3500,HOU,32,2011,1908.479079,1591.520921,-1.039222064,-0.833921073
Leinart,Matt,QB,72,2750,HOU,33,2011,2102.031429,647.9685714,-0.548134723,-0.30825827
Ball,Alan,CB,76,1200,HOU,31,2011,1696.28668,-496.28668,0.416589009,0.292572409
Manning,Peyton,QB,98,18000,IND,40,2011,13917.3334,4082.6666,-1.314983751,-0.293351211
Johnson,Antonio,DT,72,2000,IND,31,2011,1492.107452,507.8925484,-0.491878983,-0.340386041
Posluszny,Paul,ILB,87,7000,JAC,31,2011,5608.210545,1391.789455,-0.557633226,-0.248169972
Session,Clint,LB,81,6000,JAC,31,2011,3233,2767,-1.520744232,-0.855861429
Spitz,Jason,G,77,2250,JAC,33,2011,1693.351182,556.6488182,-0.427881183,-0.328726152
Harris,Leroy,C,80,3100,TEN,32,2011,2707.000778,392.9992222,-0.327096147,-0.145178836
Ruud,Barrett,LB,86,4000,TEN,33,2011,4553.3334,-553.3334,0.470226744,0.121522707
Ford,Jacob,DE,71,1300,TEN,33,2011,1701.120364,-401.1203636,0.230733491,0.235797756
Ball,Dave,DE,81,1300,TEN,32,2011,2751.53315,-1451.53315,0.712239131,0.52753613
Thomas,Marcus,DT,74,1000,DEN,30,2011,1949.108765,-949.1087647,0.474814564,0.486944999
Wiegmann,Casey,C,83,2500,KC,43,2011,3895.7166,-1395.7166,0.739364117,0.358269541
McGraw,Jon,S,74,810,KC,37,2011,1139.253514,-329.2535135,0.338397276,0.289008118
Clary,Jeromey,G,76,5000,SD,32,2011,1589.560353,3410.439647,-2.712435416,-2.145523849
Spikes,Takeo,LB,87,3000,SD,39,2011,5353.3334,-2353.3334,1.345448025,0.439601501
Hughes,Dante,CB,63,1000,SD,31,2011,607.3930294,392.6069706,-1.818018734,-0.646380435
Mruczkowski,Scott,G,73,985,SD,34,2011,1443.718727,-458.7187273,0.368233917,0.317734139
McMichael,Randy,TE,77,910,SD,37,2011,1647.364071,-737.3640714,0.67425184,0.447602375
Cooper,Stephen,LB,83,810,SD,37,2011,4407.6667,-3597.6667,2.307589793,0.816229299
Kosier,Kyle,G,82,2166.667,DAL,37,2011,3648.009278,-1481.342278,0.76458766,0.406068671
Hatcher,Jason,DE,65,2000,DAL,34,2011,882.1656364,1117.834364,-1.612285078,-1.267147934
Elam,Abram,S,80,2500,DAL,34,2011,1802.4486,697.5514,-0.542346974,-0.387002104
Baas,David,C,71,5500,NYG,34,2011,1706.572714,3793.427286,-2.044263906,-2.222833668
Bradshaw,Ahmad,RB,85,4500,NYG,30,2011,3057.228333,1442.771667,-0.791403742,-0.471921463
Boothe,Kevin,G,68,1250,NYG,33,2011,732.2329231,517.7670769,-0.923256017,-0.70710707
Carr,David,QB,65,860,NYG,37,2011,883.4978333,-23.49783333,0.021800641,0.026596368
Asomugha,Nnamdi,CB,98,12000,PHI,35,2011,11375,625,-1.099853363,-0.054945055
Jenkins,Cullen,DE,89,6075,PHI,35,2011,5610.666714,464.3332857,-0.17116549,-0.082759021
Babin,Jason,DE,90,5600,PHI,36,2011,5795.777833,-195.7778333,0.069344571,0.033779389
Brown,Ronnie,RB,84,1000,PHI,34,2011,3234.1306,-2234.1306,1.277653732,0.690797892
Landry,Dawan,S,86,5500,WAS,33,2011,3904.125833,1595.874167,-0.660779111,-0.408766068
Doughty,Reed,S,75,1375,WAS,33,2011,1239.873971,135.1260294,-0.131200491,-0.108983681
Grossman,Rex,QB,76,1150,WAS,36,2011,2535.059,-1385.059,1.070299228,0.546361643
Golston,Kedric,DT,73,735,WAS,33,2011,1977.610276,-1242.610276,0.581616464,0.62833931
Spencer,Chris,G,74,3000,CHI,34,2011,1469.830139,1530.169861,-1.254336719,-1.041052174
Spaeth,Matt,TE,67,1991.667,CHI,32,2011,774.9916818,1216.675318,-2.612694259,-1.569920487
Hurd,Sam,WR,65,1383.333,CHI,31,2011,806.3835938,576.9494063,-1.033953765,-0.71547761
Houston,Chris,CB,78,3000,DET,31,2011,2422.872667,577.1273333,-0.349944091,-0.238199614
Durant,Justin,ILB,83,2750,DET,30,2011,4290.121778,-1540.121778,0.661351528,0.358992555
Gandy,Dylan,G,64,1642.5,DET,34,2011,563.6901071,1078.809893,-4.329288809,-1.913835065
Wendling,John,S,66,913.333,DET,33,2011,653.9277419,259.4052581,-0.975202243,-0.396687954
Davis,Rashied,WR,66,685,DET,37,2011,826.923,-141.923,0.254247788,0.17162783
Stanton,Drew,QB,68,650,DET,32,2011,1173.268519,-523.2685185,0.47123208,0.445992124
Jones,James,WR,76,3133.333,GB,32,2011,2330.128395,803.2046047,-0.511823912,-0.344704011
Aromashodu,Devin,WR,72,685,MIN,32,2011,1531.5304,-846.5304,0.457181391,0.552734964
Edwards,Ray,DE,88,5500,ATL,31,2011,5105.64275,394.35725,-0.139153277,-0.077239492
Nicholas,Stephen,OLB,76,3500,ATL,33,2011,2209.121,1290.879,-0.906636716,-0.584340559
Johnson,Charles,DE,88,12666.667,CAR,30,2011,5105.64275,7561.02425,-2.667990256,-1.480915258
Williams,DeAngelo,RB,89,8600,CAR,33,2011,3086.870111,5513.129889,-1.78448441,-1.785993479
Anderson,James,OLB,87,4400,CAR,32,2011,6097.550889,-1697.550889,0.651297188,0.278398806
Sproles,Darren,RB,79,3500,NO,33,2011,2474.281792,1025.718208,-0.61179113,-0.414551896
Bushrod,Jermon,G,80,4750,NO,32,2011,2791.740235,1958.259765,-1.019365369,-0.701447699
Shanle,Scott,LB,78,2000,NO,36,2011,2932.222222,-932.2222222,0.491910455,0.317923456
Joseph,Davin,G,88,7571.429,TB,32,2011,5030.765222,2540.663778,-1.464651274,-0.505025312
Black,Quincy,LB,77,5800,TB,32,2011,2629.112833,3170.887167,-1.747221476,-1.206067357
Trueblood,Jeremy,RT,71,5000,TB,33,2011,1501.108889,3498.891111,-2.637437071,-2.330870956
Hayward,Adam,OLB,66,1154.423,TB,32,2011,822.5578571,331.8651429,-1.105737607,-0.403455076
Colledge,Daryn,G,82,5500,ARI,34,2011,3648.009278,1851.990722,-0.955896063,-0.507671604
Bradley,Stewart,ILB,81,5000,ARI,32,2011,3167.012,1832.988,-0.729436179,-0.578775199
King,Jeff,TE,69,1850,ARI,33,2011,810.5907143,1039.409286,-2.260730332,-1.282286199
Taylor,Chester,RB,77,810,ARI,36,2011,1823.53275,-1013.53275,0.657068174,0.555807265
Rice,Sidney,WR,85,8200,SEA,30,2011,3960.250556,4239.749444,-1.298281872,-1.070576062
Mebane,Brandon,DT,85,5000,SEA,31,2011,5046.929471,-46.92947059,0.017935591,0.009298618
Wilkerson,Jimmy,DE,74,1500,SEA,35,2011,1700.519034,-200.5190345,0.122875222,0.117916372
Bigby,Atari,S,76,685,SEA,34,2011,1345.180824,-660.1808235,0.608816583,0.490774781
McDonald,Ray,DT,72,4020,SF,32,2011,1492.107452,2527.892548,-2.448189525,-1.694175943
Goodwin,Jonathan,C,80,3633.333,SF,37,2011,2707.000778,926.3322222,-0.770993132,-0.342198728
Smith,Alex,QB,72,5000,SF,32,2011,2102.031429,2897.968571,-2.451472602,-1.3786514
Applewhite,Antwan,DE,77,600,SF,30,2011,1911.387897,-1311.387897,0.862984435,0.686091975
