Last Name,First Name,Position,Overall,Salary,Team,Year
Kearse,Jermaine,WR,81.0,2356.0,SEA,2015.0
Irvin,Bruce,OLB,84.0,2335.55,SEA,2015.0
Jackson,Tarvaris,QB,73.0,1500.0,SEA,2015.0
Richardson,Paul,WR,73.0,1178.209,SEA,2015.0
Clark,Frank,DE,64.0,933.056,SEA,2015.0
Gresham,Clint,LS,53.0,901.667,SEA,2015.0
Jackson,Fred,RB,82.0,900.0,SEA,2015.0
Britt,Justin,G,76.0,886.733,SEA,2015.0
Lockett,Tyler,WR,72.0,829.688,SEA,2015.0
Dobbs,Demarcus,DE,73.0,825.0,SEA,2015.0
Jeanpierre,Lemuel,C,72.0,745.0,SEA,2015.0
McCray,Kelcie,S,69.0,717.5,SEA,2015.0
Hill,Jordan,DT,76.0,691.035,SEA,2015.0
Marsh,Cassius,DE,66.0,672.563,SEA,2015.0
McCoy,Anthony,TE,74.0,660.0,SEA,2015.0
Brown,Bryce,RB,72.0,660.0,SEA,2015.0
Lockette,Ricardo,WR,74.0,660.0,SEA,2015.0
Shead,Deshawn,S,71.0,660.0,SEA,2015.0
Glowinski,Mark,G,71.0,656.423,SEA,2015.0
Pierre-Louis,Kevin,OLB,70.0,651.413,SEA,2015.0
Smith,Tye,CB,62.0,611.564,SEA,2015.0
Sokoli,Kristjan,G,60.0,592.622,SEA,2015.0
Simon,Tharold,CB,73.0,591.725,SEA,2015.0
Michael,Christine,RB,76.0,585.0,SEA,2015.0
Moody,Nick,ILB,68.0,585.0,SEA,2015.0
Willson,Luke,TE,81.0,584.633,SEA,2015.0
Lane,Jeremy,CB,79.0,556.279,SEA,2015.0
Robinson,Ryan,DE,64.0,550.0,SEA,2015.0
Sweezy,J.R.,G,79.0,539.212,SEA,2015.0
Rawls,Thomas,RB,66.0,530.0,SEA,2015.0
Gilliam,Garry,RT,69.0,514.0,SEA,2015.0
Coyle,Brock,ILB,66.0,511.0,SEA,2015.0
Terrell,Steven,CB,67.0,510.0,SEA,2015.0
Francis,A.J.,DT,62.0,510.0,SEA,2015.0
Bailey,Alvin,G,80.0,497.0,SEA,2015.0
Burley,Marcus,CB,76.0,465.0,SEA,2015.0
Helfet,Cooper,TE,74.0,465.0,SEA,2015.0
Seisay,Mohammed,CB,65.0,465.0,SEA,2015.0
Lewis,Patrick,C,64.0,450.0,SEA,2015.0
Pinkins,Eric,ILB,67.0,435.0,SEA,2015.0
Williams,Jesse,DT,71.0,435.0,SEA,2015.0
Kaepernick,Colin,QB,81.0,19000.0,SF,2015.0
Bowman,Navorro,ILB,93.0,9050.0,SF,2015.0
Smith,Torrey,WR,86.0,8000.0,SF,2015.0
Staley,Joe,LT,94.0,7441.667,SF,2015.0
Brooks,Ahmad,OLB,80.0,6733.333,SF,2015.0
Boldin,Anquan,WR,88.0,6000.0,SF,2015.0
Bethea,Antoine,S,91.0,5250.0,SF,2015.0
Dorsey,Glenn,DE,78.0,4362.5,SF,2015.0
Brock,Tramaine,CB,80.0,3500.0,SF,2015.0
Boone,Alex,G,88.0,3000.0,SF,2015.0
Pears,Erik,RT,72.0,2850.0,SF,2015.0
Bush,Reggie,RB,80.0,2500.0,SF,2015.0
Armstead,Arik,DE,72.0,2460.658,SF,2015.0
Reid,Eric,S,81.0,2120.184,SF,2015.0
Gabbert,Blaine,QB,72.0,2000.0,SF,2015.0
Ward,Jimmie,S,73.0,1778.134,SF,2015.0
Kilgore,Daniel,C,79.0,1750.0,SF,2015.0
Williams,Ian,DT,80.0,1600.0,SF,2015.0
Tartt,Jaquiski,S,69.0,1259.254,SF,2015.0
Nelson,Kyle,LS,50.0,1020.0,SF,2015.0
Hyde,Carlos,RB,77.0,920.42,SF,2015.0
McDonald,Vance,TE,78.0,899.795,SF,2015.0
Simpson,Jerome,WR,74.0,865.0,SF,2015.0
Bellore,Nick,ILB,67.0,845.0,SF,2015.0
Martin,Marcus,G,72.0,767.312,SF,2015.0
Harold,Eli,OLB,66.0,764.093,SF,2015.0
Harris,DuJuan,RB,72.0,710.0,SF,2015.0
Celek,Garrett,TE,72.0,710.0,SF,2015.0
Bell,Blake,TE,65.0,696.283,SF,2015.0
Davis,Mike,RB,71.0,687.195,SF,2015.0
Thomas,Brandon,G,73.0,681.527,SF,2015.0
Lemonier,Corey,OLB,71.0,675.813,SF,2015.0
Ellington,Bruce,WR,68.0,673.607,SF,2015.0
Wilhoite,Michael,ILB,75.0,660.0,SF,2015.0
Draughn,Shaun,RB,71.0,660.0,SF,2015.0
Smelter,DeAndre,WR,67.0,656.423,SF,2015.0
Johnson,Dontae,CB,74.0,655.136,SF,2015.0
Hodges,Gerald,ILB,80.0,645.027,SF,2015.0
Patton,Quinton,WR,71.0,637.875,SF,2015.0
Lynch,Aaron,OLB,79.0,604.5,SF,2015.0
Silberman,Ian,G,64.0,600.419,SF,2015.0
Reaser,Keith,CB,65.0,596.2,SF,2015.0
Dial,Quinton,DE,76.0,585.413,SF,2015.0
Acker,Kenneth,CB,64.0,585.15,SF,2015.0
Jerod-Eddie,Tony,DE,76.0,585.0,SF,2015.0
Davis,Chris,CB,66.0,555.0,SF,2015.0
Tiller,Andrew,G,63.0,555.0,SF,2015.0
Leonhardt,Brian,TE,72.0,555.0,SF,2015.0
Cromartie,Marcus,CB,61.0,555.0,SF,2015.0
Anderson,Dres,WR,65.0,527.0,SF,2015.0
McCray,L.J.,S,63.0,512.0,SF,2015.0
Armstrong,Ray-Ray,OLB,67.0,495.0,SF,2015.0
Hamm,JeRon,WR,59.0,480.0,SF,2015.0
Thompson,Dylan,QB,64.0,480.0,SF,2015.0
Devey,Jordan,G,73.0,465.0,SF,2015.0
Williams,Mario,DE,91.0,16000.0,BUF,2014.0
Williams,Kyle,DT,95.0,7287.5,BUF,2014.0
Williams,Aaron,S,79.0,6501.961,BUF,2014.0
Wood,Eric,C,80.0,6350.0,BUF,2014.0
Orton,Kyle,QB,74.0,5500.0,BUF,2014.0
Spiller,C.J.,RB,85.0,5134.417,BUF,2014.0
Dareus,Marcell,DT,91.0,5101.825,BUF,2014.0
Watkins,Sammy,WR,80.0,4983.901,BUF,2014.0
Jackson,Fred,RB,85.0,4350.0,BUF,2014.0
McKelvin,Leodis,CB,81.0,4250.0,BUF,2014.0
Graham,Corey,S,81.0,4075.0,BUF,2014.0
Urbik,Kraig,G,81.0,3650.0,BUF,2014.0
Williams,Chris,G,77.0,3287.5,BUF,2014.0
Pears,Erik,RT,74.0,3100.0,BUF,2014.0
Gilmore,Stephon,CB,85.0,3021.038,BUF,2014.0
Spikes,Brandon,ILB,86.0,3000.0,BUF,2014.0
Lawson,Manny,OLB,81.0,3000.0,BUF,2014.0
Chandler,Scott,TE,81.0,2375.0,BUF,2014.0
Manuel,E.J.,QB,78.0,2221.325,BUF,2014.0
Rivers,Keith,OLB,79.0,2025.0,BUF,2014.0
Hughes,Jerry,DE,83.0,1950.0,BUF,2014.0
Woods,Robert,WR,75.0,1216.692,BUF,2014.0
Glenn,Cordy,LT,88.0,1216.295,BUF,2014.0
Kouandjio,Cyrus,RT,75.0,1202.205,BUF,2014.0
Dixon,Anthony,RB,73.0,1200.0,BUF,2014.0
Sanborn,Garrison,LS,57.0,1111.667,BUF,2014.0
Alonso,Kiko,ILB,88.0,1075.1,BUF,2014.0
Wynn,Jarius,DE,72.0,795.0,BUF,2014.0
Brown,Preston,ILB,67.0,751.438,BUF,2014.0
Goodwin,Marquise,WR,73.0,713.469,BUF,2014.0
Cockrell,Ross,CB,70.0,671.888,BUF,2014.0
Williams,Duke,S,71.0,657.563,BUF,2014.0
Dean,Larry,OLB,64.0,645.0,BUF,2014.0
Bradham,Nigel,OLB,77.0,641.106,BUF,2014.0
Searcy,Da'Norris,S,76.0,631.106,BUF,2014.0
Brooks,Ron,CB,70.0,625.135,BUF,2014.0
Hairston,Chris,LT,81.0,613.977,BUF,2014.0
Richardson,Cyril,G,64.0,603.0,BUF,2014.0
Meeks,Jonathan,S,64.0,589.5,BUF,2014.0
Smith,Lee,TE,75.0,574.571,BUF,2014.0
Johnson,Randell,OLB,60.0,570.933,BUF,2014.0
Henderson,Seantrel,RT,62.0,567.72,BUF,2014.0
Gragg,Chris,TE,69.0,554.794,BUF,2014.0
Rambo,Bacarri,S,69.0,540.0,BUF,2014.0
Butler,Mario,CB,66.0,540.0,BUF,2014.0
Brown,Bryce,RB,77.0,537.72,BUF,2014.0
Easley,Marcus,WR,65.0,533.333,BUF,2014.0
Robey,Nickell,CB,75.0,497.5,BUF,2014.0
Gray,MarQueis,TE,64.0,496.333,BUF,2014.0
Hogan,Chris,WR,63.0,495.0,BUF,2014.0
Charles,Stefan,DT,64.0,495.0,BUF,2014.0
Powell,Ty,ILB,67.0,495.0,BUF,2014.0
Thigpen,Marcus,WR,70.0,482.5,BUF,2014.0
Thompson,Deonte,WR,66.0,481.333,BUF,2014.0
Bryant,Corbin,DT,72.0,450.0,BUF,2014.0
Wallace,Mike,WR,87.0,12000.0,MIA,2014.0
Albert,Branden,LT,88.0,9400.0,MIA,2014.0
Grimes,Brent,CB,91.0,8000.0,MIA,2014.0
Jones,Reshad,S,89.0,7003.0,MIA,2014.0
Ellerbe,Dannell,OLB,77.0,7000.0,MIA,2014.0
Wake,Cameron,DE,96.0,6640.0,MIA,2014.0
Hartline,Brian,WR,84.0,6155.0,MIA,2014.0
Finnegan,Cortland,CB,82.0,5500.0,MIA,2014.0
Wheeler,Philip,OLB,78.0,5200.0,MIA,2014.0
Jordan,Dion,DE,75.0,5143.077,MIA,2014.0
Starks,Randy,DE,89.0,5000.0,MIA,2014.0
Misi,Koa,OLB,82.0,4250.0,MIA,2014.0
Mitchell,Earl,DT,79.0,4000.0,MIA,2014.0
Moore,Matt,QB,74.0,4000.0,MIA,2014.0
Gibson,Brandon,WR,79.0,3260.0,MIA,2014.0
Tannehill,Ryan,QB,84.0,3167.211,MIA,2014.0
Moreno,Knowshon,RB,87.0,3000.0,MIA,2014.0
Smith,Shelley,G,79.0,2750.0,MIA,2014.0
Odrick,Jared,DE,80.0,2614.388,MIA,2014.0
Pouncey,Mike,C,87.0,2314.924,MIA,2014.0
Delmas,Louis,S,84.0,2250.0,MIA,2014.0
James,Ja'Wuan,RT,74.0,2107.1,MIA,2014.0
Garner,Nate,RT,73.0,1625.0,MIA,2014.0
Trusnik,Jason,ILB,71.0,1190.0,MIA,2014.0
Denney,John,LS,56.0,1150.029,MIA,2014.0
Taylor,Jamar,CB,69.0,906.605,MIA,2014.0
Landry,Jarvis,WR,69.0,868.728,MIA,2014.0
Fox,Jason,RT,73.0,795.0,MIA,2014.0
Turner,Billy,G,67.0,786.625,MIA,2014.0
Vernon,Olivier,DE,80.0,712.02,MIA,2014.0
Thomas,Dallas,G,70.0,711.594,MIA,2014.0
Davis,Will,CB,70.0,675.3,MIA,2014.0
Aikens,Walt,S,66.0,658.977,MIA,2014.0
Jenkins,Jelani,OLB,72.0,658.172,MIA,2014.0
Sims,Dion,TE,74.0,656.888,MIA,2014.0
Miller,Lamar,RB,77.0,646.5,MIA,2014.0
Thomas,Daniel,RB,76.0,645.0,MIA,2014.0
Sheppard,Kelvin,ILB,71.0,645.0,MIA,2014.0
Lynch,Arthur,TE,69.0,602.825,MIA,2014.0
Tripp,Jordan,OLB,66.0,595.7,MIA,2014.0
Gillislee,Mike,RB,68.0,580.7,MIA,2014.0
Stanford,R.J.,CB,67.0,570.0,MIA,2014.0
Freeny,Jonathan,ILB,63.0,570.0,MIA,2014.0
James,LaMichael,RB,69.0,570.0,MIA,2014.0
Heath,T.J.,CB,60.0,570.0,MIA,2014.0
Fede,Terrence,DE,65.0,568.988,MIA,2014.0
Jones,Don,S,65.0,551.474,MIA,2014.0
Matthews,Rishard,WR,75.0,538.403,MIA,2014.0
Clay,Charles,TE,84.0,538.0,MIA,2014.0
Wilson,Jimmy,S,72.0,521.475,MIA,2014.0
Johnson,Anthony,DT,64.0,510.667,MIA,2014.0
Kovacs,Jordan,S,70.0,495.0,MIA,2014.0
Francis,A.J.,DT,60.0,495.0,MIA,2014.0
Shelby,Derrick,DE,69.0,483.333,MIA,2014.0
Robinson,Gerell,WR,65.0,465.0,MIA,2014.0
Brenner,Sam,C,69.0,465.0,MIA,2014.0
Thomas,Michael,S,67.0,450.0,MIA,2014.0
Hazel,Matt,WR,65.0,435.0,MIA,2014.0
Brady,Tom,QB,93.0,14120.0,NE,2014.0
Revis,Darrelle,CB,97.0,12000.0,NE,2014.0
Gronkowski,Rob,TE,96.0,9000.0,NE,2014.0
Wilfork,Vince,DT,91.0,7666.667,NE,2014.0
Mayo,Jerod,ILB,91.0,7121.429,NE,2014.0
Amendola,Danny,WR,86.0,5700.0,NE,2014.0
Browner,Brandon,CB,86.0,5600.0,NE,2014.0
Ninkovich,Rob,DE,88.0,5000.0,NE,2014.0
Edelman,Julian,WR,88.0,4250.0,NE,2014.0
Vollmer,Sebastian,RT,85.0,4187.5,NE,2014.0
Arrington,Kyle,CB,79.0,4000.0,NE,2014.0
Wendell,Ryan,C,76.0,3425.0,NE,2014.0
Connolly,Dan,G,78.0,3250.0,NE,2014.0
LaFell,Brandon,WR,79.0,3000.0,NE,2014.0
Solder,Nate,LT,91.0,2135.123,NE,2014.0
Jones,Chandler,DE,87.0,2043.138,NE,2014.0
McCourty,Devin,S,94.0,2000.0,NE,2014.0
Hightower,Dont'a,OLB,84.0,1931.001,NE,2014.0
Easley,Dominique,DT,73.0,1825.887,NE,2014.0
Slater,Matthew,WR,70.0,1800.0,NE,2014.0
Casillas,Jonathan,OLB,75.0,1400.0,NE,2014.0
Ayers,Akeem,OLB,84.0,1231.629,NE,2014.0
Hoomanawanui,Michael,TE,72.0,1200.0,NE,2014.0
Chung,Patrick,S,75.0,1100.0,NE,2014.0
Wilson,Tavon,S,72.0,1052.096,NE,2014.0
Collins,Jamie,OLB,81.0,940.25,NE,2014.0
Garoppolo,Jimmy,QB,71.0,870.975,NE,2014.0
Vereen,Shane,RB,82.0,865.288,NE,2014.0
Blount,LeGarrette,RB,83.0,865.0,NE,2014.0
Dobson,Aaron,WR,75.0,857.093,NE,2014.0
Branch,Alan,DT,78.0,855.0,NE,2014.0
Ridley,Stevan,RB,80.0,738.375,NE,2014.0
Ryan,Logan,CB,79.0,693.313,NE,2014.0
Harmon,Duron,S,76.0,677.775,NE,2014.0
Stork,Bryan,C,67.0,674.25,NE,2014.0
White,James,RB,69.0,654.272,NE,2014.0
White,Chris,ILB,67.0,645.0,NE,2014.0
Aiken,Danny,LS,57.0,645.0,NE,2014.0
Fleming,Cameron,G,66.0,630.146,NE,2014.0
Fleming,Darius,OLB,66.0,630.0,NE,2014.0
Cannon,Marcus,LT,75.0,584.547,NE,2014.0
Moore,Zach,DE,65.0,580.55,NE,2014.0
Gaffney,Tyler,RB,68.0,579.15,NE,2014.0
Jones,Chris,DT,69.0,563.128,NE,2014.0
Buchanan,Michael,DE,68.0,553.403,NE,2014.0
Ebner,Nate,S,66.0,549.15,NE,2014.0
Dennard,Alfonzo,CB,80.0,539.462,NE,2014.0
Wright,Tim,TE,74.0,498.333,NE,2014.0
Kline,Josh,G,66.0,496.333,NE,2014.0
Vellano,Joe,DT,71.0,495.0,NE,2014.0
Bolden,Brandon,RB,74.0,485.0,NE,2014.0
Siliga,Sealver,DT,69.0,480.0,NE,2014.0
Boyce,Josh,WR,68.0,465.0,NE,2014.0
Harvin,Percy,WR,90.0,10707.5,NYJ,2014.0
Ferguson,D'Brickashaw,LT,88.0,10000.0,NYJ,2014.0
Harris,David,ILB,82.0,9000.0,NYJ,2014.0
Mangold,Nick,C,86.0,7725.0,NYJ,2014.0
Decker,Eric,WR,88.0,7250.0,NYJ,2014.0
Giacomini,Breno,RT,79.0,4500.0,NYJ,2014.0
Johnson,Chris,RB,83.0,4000.0,NYJ,2014.0
Vick,Michael,QB,79.0,4000.0,NYJ,2014.0
Kerley,Jeremy,WR,77.0,3500.0,NYJ,2014.0
Milliner,Dee,CB,78.0,3165.25,NYJ,2014.0
Richardson,Sheldon,DE,88.0,2513.5,NYJ,2014.0
Pace,Calvin,OLB,78.0,2375.0,NYJ,2014.0
Coples,Quinton,OLB,79.0,2200.699,NYJ,2014.0
Pryor,Calvin,S,79.0,2140.813,NYJ,2014.0
Colon,Willie,G,82.0,2000.0,NYJ,2014.0
Ivory,Chris,RB,80.0,2000.0,NYJ,2014.0
Wilson,Kyle,CB,76.0,1981.0,NYJ,2014.0
Cumberland,Jeff,TE,76.0,1900.0,NYJ,2014.0
Wilkerson,Muhammad,DE,93.0,1718.75,NYJ,2014.0
Babin,Jason,DE,80.0,1600.0,NYJ,2014.0
Landry,Dawan,S,77.0,1500.0,NYJ,2014.0
Bellore,Nick,ILB,66.0,1431.0,NYJ,2014.0
Smith,Geno,QB,78.0,1254.901,NYJ,2014.0
Amaro,Jace,TE,74.0,1073.248,NYJ,2014.0
Douzable,Leger,DT,73.0,1000.0,NYJ,2014.0
Walls,Darrin,CB,69.0,950.0,NYJ,2014.0
Adams,Phillip,CB,71.0,795.0,NYJ,2014.0
Purdum,Tanner,LS,54.0,745.0,NYJ,2014.0
Winters,Brian,G,69.0,725.969,NYJ,2014.0
McDougle,Dexter,CB,70.0,715.969,NYJ,2014.0
Davis,Demario,ILB,72.0,704.49,NYJ,2014.0
Cunningham,Jermaine,DE,69.0,680.0,NYJ,2014.0
Ellis,Kenrick,DT,75.0,655.625,NYJ,2014.0
Dozier,Dakota,G,68.0,630.146,NYJ,2014.0
Graham,T.J.,WR,73.0,615.0,NYJ,2014.0
Owusu,Chris,WR,62.0,615.0,NYJ,2014.0
Powell,Bilal,RB,76.0,610.125,NYJ,2014.0
Salas,Greg,WR,67.0,600.0,NYJ,2014.0
Johnson,Wesley,C,69.0,591.14,NYJ,2014.0
Aboushi,Oday,G,67.0,589.75,NYJ,2014.0
Enemkpali,IK,OLB,66.0,574.67,NYJ,2014.0
Reilly,Trevor,OLB,68.0,569.212,NYJ,2014.0
Jarrett,Jaiquawn,S,69.0,525.0,NYJ,2014.0
Allen,Antonio,CB,75.0,525.0,NYJ,2014.0
Enunwa,Quincy,WR,64.0,525.0,NYJ,2014.0
Sudfeld,Zach,TE,68.0,499.0,NYJ,2014.0
Pantale,Chris,TE,64.0,496.0,NYJ,2014.0
Hakim,Saalim,WR,53.0,495.0,NYJ,2014.0
Harrison,Damon,DT,88.0,482.333,NYJ,2014.0
Simms,Matt,QB,64.0,450.0,NYJ,2014.0
Flacco,Joe,QB,86.0,20100.0,BAL,2014.0
Ngata,Haloti,DT,92.0,12131.0,BAL,2014.0
Webb,Lardarius,CB,90.0,8333.333,BAL,2014.0
Monroe,Eugene,LT,89.0,7500.0,BAL,2014.0
Yanda,Marshal,G,92.0,6400.0,BAL,2014.0
Pitta,Dennis,TE,87.0,6400.0,BAL,2014.0
Dumervil,Elvis,OLB,90.0,5200.0,BAL,2014.0
Suggs,Terrell,OLB,90.0,5175.0,BAL,2014.0
Zuttah,Jeremy,C,81.0,4083.333,BAL,2014.0
Smith,Steve,WR,87.0,3500.0,BAL,2014.0
Smith,Daryl,ILB,85.0,3400.0,BAL,2014.0
Jones,Jacoby,WR,79.0,3000.0,BAL,2014.0
Canty,Chris,DE,84.0,2666.667,BAL,2014.0
Mosley,C.J.,ILB,75.0,2197.001,BAL,2014.0
Smith,Jimmy,CB,82.0,1865.425,BAL,2014.0
Elam,Matt,S,79.0,1691.751,BAL,2014.0
Upshaw,Courtney,OLB,78.0,1324.175,BAL,2014.0
Stewart,Darian,S,78.0,1300.0,BAL,2014.0
McClellan,Albert,ILB,69.0,1100.0,BAL,2014.0
Jernigan,Timmy,DT,71.0,1095.629,BAL,2014.0
Daniels,Owen,TE,82.0,1000.0,BAL,2014.0
Brown,Arthur,ILB,73.0,888.558,BAL,2014.0
Smith,Torrey,WR,86.0,847.308,BAL,2014.0
Osemele,Kelechi,LT,81.0,836.468,BAL,2014.0
Cox,Morgan,LS,48.0,805.0,BAL,2014.0
Miles,Jeromy,S,71.0,795.0,BAL,2014.0
Forsett,Justin,RB,74.0,730.0,BAL,2014.0
Gorrer,Danny,CB,67.0,730.0,BAL,2014.0
Cason,Antoine,CB,81.0,730.0,BAL,2014.0
Brooks,Terrence,S,72.0,717.844,BAL,2014.0
Gillmore,Crockett,TE,71.0,681.504,BAL,2014.0
Pierce,Bernard,RB,79.0,663.986,BAL,2014.0
Reid,Jah,RT,73.0,650.81,BAL,2014.0
Gradkowski,Gino,C,68.0,646.106,BAL,2014.0
Taliaferro,Lorenzo,RB,69.0,630.146,BAL,2014.0
Urban,Brent,DE,65.0,630.146,BAL,2014.0
Urschel,John,G,69.0,591.14,BAL,2014.0
Campanaro,Michael,WR,66.0,571.875,BAL,2014.0
Rackley,Will,G,71.0,570.0,BAL,2014.0
Greenwood,Chris,CB,69.0,570.0,BAL,2014.0
Lewis-Moore,Kapron,DE,66.0,562.058,BAL,2014.0
Jackson,Asa,CB,66.0,561.14,BAL,2014.0
McPhee,Pernell,OLB,76.0,546.14,BAL,2014.0
Tyson,Deangelo,DE,67.0,536.898,BAL,2014.0
Taylor,Tyrod,QB,72.0,536.327,BAL,2014.0
Bilukidi,Christo,DT,67.0,525.0,BAL,2014.0
Jensen,Ryan,RT,67.0,525.0,BAL,2014.0
Guy,Lawrence,DE,70.0,525.0,BAL,2014.0
Hurst,James,LT,59.0,513.0,BAL,2014.0
Means,Steven,DE,68.0,502.5,BAL,2014.0
Brown,Marlon,WR,74.0,496.667,BAL,2014.0
Levine,Anthony,S,65.0,495.0,BAL,2014.0
Aiken,Kamar,WR,63.0,495.0,BAL,2014.0
Trawick,Brynden,S,63.0,495.0,BAL,2014.0
Melvin,Rashaan,CB,63.0,495.0,BAL,2014.0
Supernaw,Phillip,TE,65.0,420.0,BAL,2014.0
McDermott,Kevin,LS,57.0,420.0,BAL,2014.0
Dalton,Andy,QB,85.0,16000.0,CIN,2014.0
Atkins,Geno,DT,96.0,10665.4,CIN,2014.0
Whitworth,Andrew,LT,87.0,9762.5,CIN,2014.0
Hall,Leon,CB,88.0,9750.0,CIN,2014.0
Dunlap,Carlos,DE,90.0,7874.0,CIN,2014.0
Smith,Andre,RT,88.0,6000.0,CIN,2014.0
Green,A.J.,WR,95.0,4922.025,CIN,2014.0
Burfict,Vontaze,OLB,88.0,4751.0,CIN,2014.0
Nelson,Reggie,S,85.0,4500.0,CIN,2014.0
Peko,Domata,DT,76.0,4500.0,CIN,2014.0
Maualuga,Rey,ILB,76.0,3250.0,CIN,2014.0
Geathers,Robert,DE,76.0,3000.0,CIN,2014.0
Gresham,Jermaine,TE,83.0,2819.0,CIN,2014.0
Newman,Terence,CB,83.0,2500.0,CIN,2014.0
Kirkpatrick,Dre,CB,74.0,2155.699,CIN,2014.0
Rey,Vincent,ILB,73.0,2100.0,CIN,2014.0
Gilberry,Wallace,DE,73.0,2100.0,CIN,2014.0
Eifert,Tyler,TE,82.0,2064.0,CIN,2014.0
Dennard,Darqueze,CB,78.0,1994.725,CIN,2014.0
Zeitler,Kevin,G,83.0,1886.05,CIN,2014.0
Pollak,Mike,G,79.0,1600.0,CIN,2014.0
Campbell,Jason,QB,76.0,1500.0,CIN,2014.0
Bernard,Giovani,RB,84.0,1313.466,CIN,2014.0
Sanzenbacher,Dane,WR,70.0,1200.0,CIN,2014.0
Peerman,Cedric,RB,70.0,1082.5,CIN,2014.0
Tate,Brandon,WR,70.0,1024.0,CIN,2014.0
Harris,Clark,LS,63.0,990.0,CIN,2014.0
Hill,Jeremy,RB,73.0,938.401,CIN,2014.0
Hunt,Margus,DE,69.0,917.776,CIN,2014.0
Smith,Alex,TE,76.0,915.0,CIN,2014.0
Newhouse,Marshall,RT,68.0,805.0,CIN,2014.0
Mays,Taylor,S,73.0,795.0,CIN,2014.0
Clarke,Will,DE,68.0,705.095,CIN,2014.0
Little,Greg,WR,71.0,695.0,CIN,2014.0
Carter,Chris,OLB,70.0,695.0,CIN,2014.0
Williams,Shawn,S,72.0,690.236,CIN,2014.0
Sanu,Mohamed,WR,73.0,678.313,CIN,2014.0
Thompson,Brandon,DT,68.0,672.8,CIN,2014.0
Bodine,Russell,C,66.0,669.114,CIN,2014.0
Porter,Sean,ILB,70.0,647.325,CIN,2014.0
Boling,Clint,G,79.0,628.112,CIN,2014.0
McCarron,A.J.,QB,72.0,600.413,CIN,2014.0
Hawkinson,Tanner,G,69.0,585.606,CIN,2014.0
Flowers,Marquis,OLB,61.0,574.67,CIN,2014.0
Still,Devon,DT,74.0,570.0,CIN,2014.0
Wright,James,WR,58.0,567.456,CIN,2014.0
Jones,Marvin,WR,81.0,565.7,CIN,2014.0
Burkhead,Rex,RB,68.0,565.55,CIN,2014.0
Iloka,George,S,77.0,565.075,CIN,2014.0
Johnson,Nico,ILB,70.0,555.0,CIN,2014.0
Dimanche,Jayson,ILB,69.0,500.0,CIN,2014.0
Brock,Kevin,TE,65.0,495.0,CIN,2014.0
Lamur,Emmanuel,OLB,68.0,480.0,CIN,2014.0
Johnson,T.J.,C,68.0,465.0,CIN,2014.0
Lewis-Harris,Chris,CB,68.0,450.0,CIN,2014.0
Haden,Joe,CB,95.0,13500.0,CLE,2014.0
Thomas,Joe,LT,98.0,11500.0,CLE,2014.0
Mack,Alex,C,92.0,8400.0,CLE,2014.0
Kruger,Paul,OLB,85.0,8100.0,CLE,2014.0
Whitner,Donte,S,89.0,7000.0,CLE,2014.0
Bryant,Desmond,DE,81.0,6800.0,CLE,2014.0
Rubin,Ahtyba,DT,82.0,6625.0,CLE,2014.0
Dansby,Karlos,ILB,88.0,6000.0,CLE,2014.0
Mingo,Barkevious,OLB,76.0,4086.75,CLE,2014.0
Hawkins,Andrew,WR,77.0,3400.0,CLE,2014.0
Gilbert,Justin,CB,77.0,3208.376,CLE,2014.0
Manziel,Johnny,QB,77.0,2062.149,CLE,2014.0
Taylor,Phil,DE,83.0,2023.313,CLE,2014.0
Austin,Miles,WR,77.0,2000.0,CLE,2014.0
Dray,Jim,TE,71.0,1875.0,CLE,2014.0
Greco,John,G,79.0,1605.0,CLE,2014.0
McQuistan,Paul,LT,74.0,1500.0,CLE,2014.0
Bitonio,Joel,G,76.0,1365.425,CLE,2014.0
Gordon,Josh,WR,93.0,1335.412,CLE,2014.0
Schwartz,Mitchell,RT,78.0,1292.71,CLE,2014.0
Sheard,Jabaal,DE,83.0,1272.563,CLE,2014.0
Barnidge,Gary,TE,75.0,1250.0,CLE,2014.0
Hoyer,Brian,QB,79.0,982.5,CLE,2014.0
Yount,Christian,LS,63.0,842.0,CLE,2014.0
Thigpen,Tyler,QB,69.0,730.0,CLE,2014.0
McDonald,Nick,C,65.0,703.75,CLE,2014.0
West,Terrance,RB,69.0,695.85,CLE,2014.0
Hughes,John,DE,77.0,661.035,CLE,2014.0
Desir,Pierre,CB,67.0,656.903,CLE,2014.0
Fua,Sione,DT,72.0,645.0,CLE,2014.0
Benjamin,Travis,WR,69.0,644.25,CLE,2014.0
Cameron,Jordan,TE,88.0,629.35,CLE,2014.0
Robertson,Craig,ILB,73.0,570.0,CLE,2014.0
Draughn,Shaun,RB,70.0,570.0,CLE,2014.0
Skrine,Buster,CB,75.0,560.5,CLE,2014.0
Bryant,Armonty,OLB,67.0,555.15,CLE,2014.0
Poyer,Jordan,S,69.0,555.064,CLE,2014.0
Bowie,Michael,RT,77.0,551.474,CLE,2014.0
Winn,Billy,DE,79.0,544.67,CLE,2014.0
Carder,Tank,ILB,66.0,525.0,CLE,2014.0
Smith,Andre,TE,88.0,525.0,CLE,2014.0
Solomon,Scott,OLB,67.0,525.0,CLE,2014.0
Crowell,Isaiah,RB,67.0,513.333,CLE,2014.0
Shaw,Connor,QB,66.0,511.667,CLE,2014.0
